Label,comment
U0001F60D,پخش بوی عالی بتونه به کیفیت
U0001F44E,"کیفیت ساختش خیلی پایینه. نورش نسبت به مدل های دیگه خیلی کمتره در حدی که دو متر جلو پاتو بببنی نه بیشتر. امکان متمرکز کردن نور وجود نداره.
تنها یک حالت داره روشن یا خاموش. گزینه نور کم یا چشمک زن نداره.
درزهاش کاملا بازه و مقاومتش در برابر اب خاک باران و ضربه بسیار پایینه و سریعا خراب میشه.

همه مواردی که گفتم در چراغ های پیشانی با همین رنج قیمت یافت میشه!"
U0001F922,"یکی از بی کیفیت ترین محصولاتی که از دی جی کالا خریدم ،2 ساعت گرم نگه میداره 5 ساعت ولرم. بدنه فلاسک فوق‌العاده گرم میشه و حرارت ازش بیرون میاد."
U0001F44D,"این آباژور دقیقا مطابق تصویر هست من رنگ پایه سفید با شید سفید گرفتم رنگ پایه تمیز و خوب کار شده ولی رنک شید سفید نیست کرم رنگه
ولی در کل راضیم و آباژور زیبایی هست"
U0001F44D,دوربین خیلی خوبیه نسبت به قیمتش وضوح تصویر و بزرگنمایی و طراحی خوبی دارد.
U0001F60D,بسیار کاربردی اوین خریدم از دیجیکالا بود بهترین کاوری که برای این تبت وجود دارد
U0001F44D,"بوی خیلی خوبی داره و مثل خیلی از عودها، بوی تندی نداره. عالیه."
U0001F44D,"درود
بین این و مدله 200 مونده بودم کدومو بگیرم.200رو خریدم چون مصرفش کمتره و باتریه لب تابو بفنا نمیده و همچنین مدل200 لبه داره که مانع از لغزش لب تاب میشه.و بسیار راضیم."
U0001F44D,محصول با کیفیتی هست ولی وزن زیادش سهولت استفاده ازش رو کم کرده
U0001F44E,من اینو رنگ سرمه ایشو خریدم. واقعا مهشره...اگ نخریت پشیمون میشید
U0001F44D,من دو بار القا رو تجربه کردم و پشیمون شدم.برندهای دیگر ایرانی با کیفیت عالی در دیجیکالا موجوده از اونا استفاده کنید
U0001F922,به درد بخور نیست
U0001F44D,من باهاش جوش زدم با اینکه ضدجوش هست! ولی در کل راضی بودم فقط چون جوش زدم مجبورم عوضش کنم
U0001F60D,بسیار خوشبو هست
U0001F914,"فقط چند تا نکته بگم :
موقع ای که از هارد استفاده نمیکنید اونو eject کنید
!!!!موقعی که دارید ازش استفاده میکنید به هیچ وجه اونو حرکت ندید!!!!
از ضربه خوردن پرهیز کنید
سعی کنید قبل از اینکه سیستم رو روشن کنید هارد رو وصل کنید و بعد سیستمو روشن کنید چون وفتی وسط کار وصل میکنید برق میپره تو هارد و به مرور زمان به هدش آسیب میزنه
حتما برای حمل و نقل یه کیف تهیه کنید"
U0001F44E,سلام. من این پلاک رو برای کادو و بر اساس ابعادی که در مشخصات نوشته بود خریدم اما وقتی رسید دیدم اصلا اون ابعادی که نوشته نبود و به حدی کوچیک بود که روم نمیشه کادوش بدم
U0001F44D,از همون اول که خریدم اصلا موهای صورت من رو کوتاه نمیکرد . فقط گاز میگیره و صورت رو زخم میکنه. ولی برای موی بدن که نازک تر هست مناسبه. اون 4 تا سری کاملا فانتزی هست و اصلا کاربرد نداره وقتی نصب کنی دیگه کلا چیزی کوتاه نمیکنه. در کل اگه هزینه بیشتر بکنید و یک با کیفیتش رو بخرید بهتره . اینجوری انگار آدم پولش رو دور ریخته . تیغه و باتری هم یکسال خوبه و بعدش باید تعویض بشه یا کلا دستگاه رو بندازی دور.
U0001F44D,چند روز که خریدمش .کلا گوشی خوبیه فقط مشکل دیر شارژ  شدن داره که من از یه شارژر قویتر استفاده میکنم و اونم حل شد.
U0001F914,این موتور در هند ساخته میشه و مخصوص هند هستش و قیمت اونجا حدود هفت میلیونه واز  پالس ان اس و اس ار. ارزونتره من نمیدونم چرا باید تو ایران به این قیمت بفروشن
U0001F922,همیشه از دیجی کالا خرید می کردم محصولاتش کیفیت خوبی داشت ولی این بار فوق العاده بی کیفیت لبه ظرف مثل اینکه لب پر شده اصلا راضی نیستم
U0001F44D,این ریمل خیلی خوبه. به خصوص برای کسایی که میخوان یک ارایش سبک داشته باشن. چون چشای من خیلی حساسه و نمیتونم هر مواد ارایشی بزنم فکر نمیکردم محصول ایران اینقدر خوب باشه. دمش گرم
U0001F621,"بی انصاف حداقل اسمش رو نمیگذاشتی ccna 
ارزش خرید این کتاب 20 هزار تومن هم نیست
نوشته های کتاب به رنگ خاکستری نوشته شده تا جوهر کمتری مصرف بشه چمش آدم اذیت میکنه
کی میاد روتینگ رو قبل از سوییچینگ  توضیح بده آخه
واقعا بعد از خوندن این کتاب فهمیدم من هم میتونم کتاب ccna  بنویسم"
U0001F60D,در یک کلام عالیه
U0001F60D,تبلت عالیه ولی چرا تبلت های اپل قابلیت مکالمه ندارن
U0001F60D,عالی بودن کیفیت کالا و شکیل بودن
U0001F44E,منم خریدم متاسفانه خیلی چکه میکرد مرجوع کردم
U0001F614,"اصلا پیشنهاد نمیکنم
من 6 تا خریدم"
U0001F614,"من یکهفته کمتره خریدم امکاناتش عالیه اما باطری افتضاح هرروز به شارژه بااینکه من درروز فقط برای دیدن ساعت 4-5 بار روشن میکنم فقط ،میخام مرجوعش کنم"
U0001F44E,بنظرم ک اصلا ارزش خریر نداره
U0001F922,ازطریق تبلیغات تلویزیون خریدم پک کاملشو اصلا بدرد نمیخوره همه ی محصولاتش بی کیفیییییییت.
U0001F44E,"قبل از هر چیز باید از خدمات خوب و پاسخگوی شرکت تولید کننده تشکر کنم . بعد از نصب آینه ها در ایام عید چند روز ی به سفر رفتیم  به هنگام بازگشت متاسفانه متوجه شدیم چند تا از آینه ها افتاده و شکسته اند. 
با شرکت تماس گرفته و در  حرکتی  جالب و تحسین بر انگیز که کمتر در بازار ایران شاهد آن بوده ایم ، نسبت به ارسال آینه های جایگزین در کمترین زمان ممکن اقدام نمودند. 
واقعا بعد از نصب منظره کلی سالن پذیرایی تغییر کرده و ترغیب به خرید مجدد شده ام. 
فقط دقت نمایید که موضوع ضعف چسبها رو مدنظر داشته باشید و حتی الامکان از نصب روی کاغذ دیوار ی اجتناب کرده یا با چسب دیگری آن را روی کاغذ دیواری محکم کنید. 
پیروز باشید"
U0001F44E,پک کاملشو از تی وی با اون تبلیغاتشون خریدم اصلا بدرد نمیخوره
U0001F60D,واقعاً نورش عالیه.فقط باطری داخل بسته خوب نیست که می تونین از یک باطری قلمی استفاده کنین که قابل شارژ هم است.
U0001F4AE,"سلام
نسبت به قیمتش این لپ تاپ بسیار عالی و سریعه . پیشنهاد میکنم بخرید"
U0001F614,خیلی خیلی بدرد نخور است
U0001F60D,من تو شگفت انگیز خریدم و خیلی راضی بودم. با توجه به اینکه برای گیم و بازی طراحی شده برای خانم های با دستهای ظریف کمی بزرگه . فک کنم برای مردها ایده ال باشه.
U0001F4AE,"به نظر بنده این محصول یکی از محصولات بسیار عالی و با کیفیت ایرانی است ، برای شخص بنده اهمیت تمیزی دندان و دهان بسیار زیاد است و واقعا این محصول رو محصول خوبی دیدم ."
U0001F614,افتضاحه تمام مژه های من ریخت هر وقت که استفاده کردم
U0001F60D,یک کلام عالی من بخدا مصرف کننده ام از مشهد
U0001F44D,"باسلام 
من این محصول وامروز به عنوان هدیه دریافت کردم
زیبایی بسته بندیش واقعا نظرمو جلب کرد 
مارک پرینسلی واقعا خیلی خوب اتو مو حالت دهنده مو واپیلاتور هرسه در یک پکیج بی نظیر
قدرت و کیفیت خوبی داره 
ارزش خرید داره واقعا بااین قیمت باور نکردنی فوق العادست 
شاید بشه گفت نقطه ضعفش اینه ک تو شارژباشه کار نمیکنه ولی ازنظر من خوداین یه نوع حسن چون باعث میشه باطری دیرتر خرابشه
ممنون ازدیجی"
U0001F44D,"من در پیشنهاد شگفت انگیز خریدم و راضیم. از کیفیت قابل قبولی برخوردار هست و کاربردیه برا داخل منزل و ماشین، فقط ابعادش کوچک هست، اگر همه عکسها رو نگاه کنید بیشتر منوجه می شوید."
U0001F60D,"این بهترین بازی لگویی دنیاست 
تمام شخصیت های marvel در آن هست 
که خیلی بهتر از marvel super heroes 1 است"
U0001F60D,اخیرا خرید کردم.تو این مدت هیچ هنگی نداره . سرعتش خوبه. باطری فوق العاده ای داره که خیلی خوب ج میده.پیشنهاد میکنمش
U0001F44D,بسیار با کیفیت اما اندکی بزرگ
U0001F44D,"سلام حدود دو هفته هست که خریدم. قبلا هم اپل 6اس داشتم، این خیلی بهتره. عکسهای خیلی خوبی تو شب میگیره. از خریدش پشیمون نمیشید"
U0001F4AE,بسیار عالی. ولی به آپدیت احتیاج دارد
U0001F60D,یکم سخت نصب میشه اما از هر نظر عالیه
U0001F60D,کیفیت صدای فوق العاده و قیمت مناسب
U0001F60D,خوشبو ترین عود غیر طبیعی بازار
U0001F60D,"بهترین ساعتیه که تا حالا داشتم ،عالیه ئلی تنها ایرادش اینه که با اینکه دکمه تی نمیزنی بعضی وقت ها دکمه ی نورصفحه خود به خود گیر میکنه و ساعت کلا ریست میشه اما از نظر باتری تا 7 الی 9 ماه حتی با اینکه هر روز سر زنگه و از تایمرش استفاده میکنم دوام میاره اگه از شکلش خوشت میاد حتما بخرش. 
ببخشید که پر چانگی کردم."
U0001F60D,"من این دوربین رو خریدم، با همین لنز، واقعا عالیه، تو این رنج قیمت بهترینه"
U0001F922,گوشیه مناسبی برای بیرون رفتن هست به عنوان گوشی دوم ولی بیشتر شبیه اسباب بازیه تا گوشی همه چیش خوبه ولی کیفیت مدارات داخلی خیلی پایینه به طور مثال یکی برای دوستان خریدم بعد از یک ماه میکروفن گوشی قطع شد بازش کردم دیدم لحیم میکروفن که با سیم وصل شده بود جدا شده یک لحیم کاری کردم حل شد. بیشتر شبیه یک اسباب بازی با کیفته نه یک گوشی بی کیفیت و در کل راضی کننده است برای این قیمت .
U0001F44D,"نزدیک به یک هفته س این گوشی رو خریدم از دیجی کالا خریدم بسیار عالی بسته بندی مناسب و پلمپ عالی کرده بودنش قدرت گوشی خیلی زیاد هر برنامه ای رو براتون باز میکنه من این گوشی رو با A8 _A7_A5 _j7_j7pro تست کردم این گوشی بهر بود در صورتی که قیمت هواوی P10 lite پایین تره در هر صورت ازش راضیم بخرید پشیمون نمیشید

وسایل جانبی هم همه جا موجوده

مرسی از دیجی کالا واقعا دستت درد نکنه"
U0001F44D,کوله خیلی خوبیه برای افرادی که ساده و با کیفیت مناسب میخان پیشنهاد میکنم بخرید
U0001F973,بسیار زیبا و عالی و نسبت به قیمتش فوق العادس
U0001F44D,کیفیتش خوبه ولی برای حفاظت نمیشه روش حساب کرد
U0001F44D,خیلی خوبه فعلا که خیلی راضی ام پیشنهاد میکنم بخریدش ساعت خوبیه
U0001F922,حدود2ماه ازش استفاده میکنم اندازه گیری ضربان قلبش بسیار ضعیفه و در کل راضی کننده نیست
U0001F60D,"عالیه 
من تو پیشنهاد شگفت انگیز خریدم و در یک کلام عالیه."
U0001F614,یه جنس دست سازه و همش چسب کاری شده ک وقتی واسه من‌اوردن تمام چسب هاشم کنده شده بود واقعا که... نخرید دوستان..
U0001F621,آشغال .به محض اینکه بار اول زدم به برق کار نکرد.من سفید سفارش دادم مشکی فرستادن .ارزش استفاده از گارانتی هم نداره
U0001F60D,بوی عالی  ماندگاری خوب من از بیرون تهیه کردم مرسی دیجی که موجود کردی پیشنهاد میکنم
U0001F614,سلام دوستان اصلا خوب نیست من گرفتم دوساله شارژ خورشیدی که نمیکنه یک روز بزاریش افتاب پشت شیشه نباشه ده پانزده درصد شارژ میشه اونم درحد گوشی شارژ کردن نیست الانم که میزنی گوشی رو شارژ دو درصد شارژ میکنه قطع میکنه حتما باید کلیدش رو بزنی من پیشنهاد نمیکنم بخرید
U0001F60D,بوی عالی  ماندگاری خوب برای کادو دادن مناسب پیشنهاد میکنم
U0001F611,"من مدتها عطر rockymountain  از این مجموعه رو استفاده می کردم و بسیار از رایحه، پخش بو و ماندگاری اون رضایت داشتم. برای تنوع و با توجه به نام این عطر (اینتنس) رو بدون اینکه قبلا تست کرده باشم انتخاب کردم.
 انتظار داشتم این عطر بوی چوب شدید تری نسبت به سایر عطرها داشته باشه اما متاسفانه دقیقا برعکس نامش، نسبت به مدل های دیگه این مجموعه و حتی نسبت به عطر زنانه همین عطر  بسیار بوی ملایم تری رو تجربه کردم !
نکته عجیب تر اینکه ماندگاری این عطر فوق العاده کمه در حد ماکزیمم 3 ساعت!
فقط پخش بوی نسبتا خوبی داره که در همون ساعت اول به چشم میاد و بعدش باید حتما تمدید شه !
در مجموع پیشنهاد می کنم یه مقدار بیشتر هزینه کنید و مدل rockymontain  همین برند رو انتخاب کنید."
U0001F973,"این ساعت فوق العادس
با این که سال 2005 دیزاین شده ولی هنوز رو مده
اصالت سوییسی"
U0001F60D,"حدود 18 سال پیش یکی از دوستان ما عطر خوشبویی استفاده میکرد.هنوز بعد اون همه سال قشنگی اون بو  یادم نرفته. اسم عطر  رو پرسیدم گفت داویدوف.تا اینکه چند روز پیش گفتم کول واتر رو بخرم شاید همون عطر موردنظر من باشه. اما متاسفانه اینطور نبود و خیلی ضد حال خوردم.کول واتر بوی پیش پا افتاده ای داره. و کاملن بوی صابون میده.برای دوستداران عطر خنک ادوکلن کارلوس مویا و پیشنهاد میکنم. البته اگر پیدا بشه....محشره و جادویی.......
داویدوف مدل Altitude هم بدک نیست لااقل از کول واتر خیلی بهتره"
U0001F44D,"به هر حال هرکس یک سلیقه ای داره من خودم خریدم استفاده می کنم و راضی ام . 
اگر از ان دسته افرادی هستید که انتقل اطلاعات کابلی انجام می دهید باید بگم 1 گیگ را در کمتر از 30 ثانیه انتقال داد! حاجی پشمام
من خودم گوشی huawei  دارم و از نرم افزار  hisuite  برای انتقال استفاده می کنم."
U0001F44D,عطر خوبی من برا خانوم گرفتم عطر خوبی هستش  برای کادو دادن مناسب هستش تشکر دیجی
U0001F60D,"من این محصول رو بعنوان جای قند-شکر-چایی و..... برای کنار چای ساز خریدم.فوق العاده شیک و قشنگه
و درب ظروف به راحتی باز و بسته میشه"
U0001F60D,بوی عالی  ماندگاری خوب پیشنهاد میکنم حتما بگیرد تشکر دیجی
U0001F614,کارخونه فرقه دراویش ظالم و ادم کش ه لطفا نخرید و بهشون یود ندید
U0001F611,اگر میتونید نسخه اصلی رو تهیه کنید که سانسور نشده  چون گردو . پرنیان و همه کمپانی های پخش بازی ایرانی داستان بازی رو تا حد وحشناکی سانسور کردن که افتضاحه چون زیبایی اصلی بازی نوع داستان هست
U0001F60D,"سلام خدمت همه دوستانه دیجی

حدود 4 ماه پیش این گوشی رو خریدم
قبل این گوشی تمامی برندها رو جز موتورولا رو داشتم
اینم نقد شخصی من نسبت به این گوشی
خوب من گوشی رو 3500 خریدم که الان ماشالله هر روز با این قیمت دلار داره میره روقیمتش
گلد 64 گیگ

از مانیتور شروع کنیم
درباره بعضی از واضحات صحبت کردن خسته کنندس
مثلا دوباره بگم که بهترین مانیتور موبایل و ...
در کل با صفحه 6.3 اینچ و 529 پیکسل بر اینچ جایی برای بحث نیستش
قدرت واقعی نمایشگر رو میخواین ببینین از تنظیمات صفحه نمایش روی بالاترین کیفیت بذارین و یه فیلم 4کا دانلود کنین تا محو بشین توی محیط فیلم
در ضمن اینم بگم که کمتر جایی دربارش صحبت شده که توی فیلم دیدن یه جاهایی که داستان فیلم میخواد عوض شه مدت کوتاهی یه وقفه سیاهی توی فیلمها هستش که توی این گوشی احساس میکنی صفه گوشی کامل خاموش شده که این عمق رنگ مشکی صفخه های آمولد رو میرسونه.
روشنایی صفحه هم که بالاترین نیت رو توی تاریخ موبایل داره

صدای گوشی رو بررسی کنیم
اسپیکر نگم مایوس کننده ولی اصلا راضی کننده نیستش
اسپیکر تکی پایین گوشی که موقع فیلم دیدن و بازی به دفعات دست میره روش و صدا خفه میشه.البته صدای واضحی پخش میکنه ولی توی بخش اسپیکر  پیش اس9 اصلا حرفی واسه گفتن نداره
صدای مکالمه ولی در حد مطلوبیه
توی پک گوشی یه هندفری ای کی جی هستش که اگر اصل بگیرین گوشی و بسته بندیش قبلا باز نشده باشه فروشنده همونجا حاضره 400 تومن بخرتش
من خودم هندزفری حرفه ای بیسیم داشتم از همون استفاده میکنم.ولی کیفیت هنزفری داخل جعبه واقعا عالیه.توی همه رنج و تون صدا عالی جواب میده اونم تا 81 دسیبل  
درباره میکروفون ها هم بگم که از دو میکروفون استفاده شده که میکروفون دوم نویز گیره که وظیفشو به خوبی انجام میده


درباره بیکسبی صحبت کنیم
شما نسبت به این تکنولوژی خارج از دو دسته افراد نیستی---یا عاشقش میشی --- یا به نظرت چیز مزخرف و اضافی هستش
من جزو دسته اولم
فوق العادس
تمام فرامان هایی رو بگی رو برات انجام میده
حتی محاسبات ریاضی هم با گفتنش بیکسبی توی ماشین حساب برات انجام میده
دیگه نگم که عکس انداختن و ارسال مسیج با متنی که به صورت گفتاری بگی و بیکسبی تایپش کنه و .... رو به راحتی انجام میده
چیز جالب دیگش تو میتونی به بیکسبیت آموزش بدی که فرضا من یه کلمه ای رو گفتم تو این کار رو برام بکن.

درباره یو اس بی
از تایپ سی استفاده شده
سوکت به راحتی جا میره و محکمه تو جاش
از فست شارژ نسخه 3 شرکت کوآلکام استفاده شده
سرعت توی این بخش هم نمیشه گفت عالی.حتی با اون چیزی که من دیدم حتی خوب هم نمیشه گفت ولی قابل قبوله و نا امید کننده نیست
حجم باطری 3300 که با این رزولیشن و ابعاد صفحه به نظر خیلی کم میاد
ولی من تو استفاده روزانه ازش راضیمو راحت یک روز و نیم به صورت ترکیبی بهم جواب میده
واقعا عملکرد گوشی مصرف بهینه ای داره

و اما اس پن
من رشتم طراحی صنعتیه
واقعا عالییییییییههههههه
بینظیره
مخصوصا اگر برنامه های تخصصی طراحی رو بریزی کیفیت پاسخگویی گوشی به فرامینی که با پن بهش میدی رو کامل حس میکنی
گوشی 4000 سطح فشار رو درک میکنه که معرکس
یه جاهایی واقعا حس میکنی با خودکار داری مینویسی
کاربردی ترین چیزش برای من اینه که همیشه به این موقعیت برخوردیم که سریع باید چیزی رو یادداشت کنیم.با این گوشی فقط 1 ثانیه طول میکشه.فقط پن رو در بیار و رو صفحه خاموش یادداشت کن.همین

برسیم به امنیت گوشی که یه پکیج کامل در اختیارتون میذاره
پترن.پین.حسگر عنبیه.تشخیص صورت.حسگر اثر انگشت و قفل صوتی
در کل همشون عالین جز چند نکته
جای حسگر اثر انگشت یکم نا متعارفه ولی به حدی که همه میگن بد نیستش.بعد چند روز کامل عادت میکنی به جاش و اشتباها دیگه لنز رو لمس نمیکنی
حسگر عنبیه وحشتناک قوی و دقیقه ولی برای من که عینک میزنم وقتی رفلکس نور توی شیشه عینک بیفته یکم اذیت میکرد
تشخیص چهره هم قابل اعتماده و به سرعت شناساییتون میکنه صفحه رو باز میکنه.من خودم چند بار امتحان کردم که با عکسم فریبش بدم ولی موفق نشدم.ولی دوستان میگن میشه.در این مورد نظر قطعی ندارم
حسگر اثر انگشت هم یکی از بهتریناس.سریع و دقیق
قفل صوتیش هم وابسته به بیکسبیه که اونم تا حالا صدای 4،5 نفر تست کردم فریب نخورده

خوب در مورد مغز گوشی صحبت بکنم
توی بنچمارکها اگزینوس 8895 بهتر از اسنپ 835 جواب داده
نمیخوام مقایسه کنم چون به نظرم کار بیهوده ایه
من از گوشی انتظار دارم وقتی سنگین ترین بازی ها و فیلمهی 4کا رو میبینم نه کم بیاره نه داغ کنه که از این بابت مطمئن باشین با یه کامپیوتر طرفین.معرکس با رم 6 گیگ کمترین لگی نمیبینین توش

و اما در آخر زیباترین بخش. بخش دوربین این گوشی
دودوربین داره.هرکدوم 12 مگاپیکسل.گشودگی دیافراگم یکی 1.7 اویکیش 2.4
توی شب واقعا عالی عکس میگیره نسبت به بقیه گوشی ها.فقط اس 9 رو دیدم از این جهت بهتره
توی روز هم که حالت بوکه اش خیلیییی زیبا و جذابه
همچنین اسلو موشنش با کیفیت اچ دی عالیه
یه عالمه کاربردای دبگه هم داره گوشی که بخوام بگم مثنوی هفتاد من میشه
فقط اینو بدونین با داشتن این گوشی از داشتن دوربین دیجیتال بینیاز میشین(گفتم دیجیتیال نه دوربین dslr)


در  آخر بگم من اون زمان که خریدم 3 تا گزینه داشتم آیفون 10 بود که با کارایی کمتر 2 تومن گرونتر بود
هوواوی میت 10 پرو بود که اونم واقعا گوشیه خوبیه و اون موقع، هم قیمت و حتی یکم بیشتر بود قیمتش
و نوت 8
من به شخصه به خاطر اس پن و صفحه بی نظیر این گوشی رو گرفتم

پایدار باشین"
U0001F44D,"با سلام 
این ساعت جز بهترین هاست . ساعت دقیقی هست از لحاظ سنسور ها و کار کرد در اخرین اپدیت یعنی ویر 2.10 با سیستم عامل 7.1.1 اندروید هیچ مشکلی نداره جز اینکه برخی از موارد برای کشور ایران تحریم شده از جمله اینکه وای فای به هیچ عنوان در ایران کار نمی کنه !! 
از لحاظ باتری 1 روز جوابگو هست 
و نسبت به ساعت های هم قیمت عالیه . 
بدنه دستگاه بسیار خوب ساخته شده و صفحه نمایشگر وضوح خوبی داره ولی خب نمایشگر همیشه روشن باتری رو بیشتر  مصرف می کنه ."
U0001F44E,به عنوان یک شوینده ی خارجی قیمت مناسبی داره با غلظت بالا و به صرفه . همینطور بدون ایجاد سوزش و حساسیت هست و پاک کنندگی خوبی داره . تا یک روز کامل خبری از بوی نامطبوع و یا ترشحات غیر معمول نیست
U0001F60D,حرف نداره . . . عالی . . .
U0001F60D,"با رم ریدر   اکسترند usb 3 تست کردم   سرعت خواندن بین  90 تا 100  مگابایت   و  سرعت نوشتن بین 45 تا 55    مگابایت بود .  که با توجه به کلاس 30 بودن  رم   و گارانتی  بالای 30  مگ    سرعت مناسبی داره . 
 من اینو برای رکورد  فیلم  4k  خریداری کردم و کاملا راضی هستم ."
U0001F44E,این مدل تبلت نسبت به مدل های دیگه سامسونگ تاچ و دوربین خیلی ضعیف تری داره.
U0001F44D,"ممنون از ارسال سریع دیجی کالا ، فکر نمیکردم اینقدر زود برسه به دستم 
از خریدم راضیم خیلی زیباست"
U0001F44D,"من این دسته رو برای استفاده برای لپ تاپ تهیه کردم.
دوستان توجه داشته باشند که این دسته از سال 2015 به بعد آپدیت شده اما دیجی کالا به عنوان یک محصول ارائه داده، پیامهای قدیمی که زیر این محصول می بینید اکثرا برای مدل قبلی این دسته هست که نه بلوتوث داشته و نه جک هدفون، اون مدل ها نیاز به آداپتور داشتن اما این مدل به راحتی به ویندوز متصل شد. بهتر بود دیجی کالا در توضیحات محصول اعلام میکرد که این دسته بلوتوث داره . چون اگه دسته ی مدل قدیمی هم برای من میفرستاد قاعدتا جایی ذکر نشده بود که می بایست داشته باشه و برای پس فرستادنش با مشکل مواجه میشدم.
من در کنار  این دسته یک دسته پلی استیشن 4 هم به لپ تاپم با بلوتوث متصل کردم و هر دو رو با هم استفاده می کنم. به نظرم پایین بود کیفیت این دسته نسبت به دسته پلی استیشن کاملا محسوسه و همینطور در مدت زمان استفاده طولانی دست رو بیشتر خسته می کنه. مزیت این دسته نسبت به دسته ی پی اس باتری قابل تعویض و مصرف پایین باتریشه که واقعا بهتره. جوین کردن دسته پی اس به کامپیوتر هم یک مقدار سخت تره و نیاز به برنامه رابط داره ، همه بازی های کامپیوتر هم در تعریف کنترلر دکمه ها رو با عناوین دکمه های ایکس باکس معرفی می کنند ولی برای استفاده با دسته پی اس باید حواستون باشه به طور مثال اگه بازی ازتون درخواست دکمه ی X رو بکنه  در دسته پی اس شما باید دکمه مربع رو بزنین که ممکنه برای بعضی گیج کننده باشه. 
در مجموع برای استفاده در کنار لپ تاپ گزینه ی خوب و مقرون به صرفه ای هست اما اگه عاشق پلی استیشن هستین حتما دسته پی اس رو به لپ تاپ متصل کنید."
U0001F914,"سلام دوستان 
مزیتهاشو نوشتم و ضعفاشو 
من دوباره نمی خرم ازش به دلایل زیر 
1-  صفحه نمایش 4اینچ 
2-کیفیت تصویر بسیار پایین ندیدم هیچ گوشی اینقدر کیفیتش پایین باشه 
3-کندی بخصوص در حالت دو سیم کارت 
ولی خداییش نه هنگی داره نه هیچی اینترنت تری جی داره و اندروید 6"
U0001F44E,اسپینر خوبیه ارزش خرید نسبت به قیمت فعلی رو داره ولی قسمت قرمزش روی بدنه خط میندازه سرعتش هم در اولین چرخش 2و نیم دقیقه هست
U0001F44E,واقعا طعم بدی داره و رنگ بدتر به خاطر اینکه رنگ قهوه بهش اضافه کردند اصلا معلوم نیست واقعا اونیکه داری میخوری قهوس
U0001F914,من دوروزه خریدمش...کیفیتش خوبه...زود شارژ میکنه...فقط نمیدونم چرا پشت گوشیم داغ میشه در صورتی ک با نمونه ی دیگه شارژ میکردم داغ نمیشد...در کل ازش راضیم نسبت به قیمتش کاراییش خوبه...فقط نمیدونم چرا پکش رو باز کردم فقط دستگاه توش بود ولی سیم شارژر و کلگی شارژرش توش نبود ک قراره زنگ بزنم بپرسم چرا نبوده.
U0001F44D,"تجربه شش ماه استفاده از این خود اموز رو براتون مینویسم.در ابتدا در جواب دوستانی که نوشتند سطحش پایینه اصلا اینطور نیست این روش برای همه طراحی شده واسه کسانی که میخوان از صفر شروع کنندو یا سطحشون بالاست  اگه سطحش براتون پایین بود حتما با موسسه تماس بگیرید اونا خودشون تعیین سطح میکند و بسته رو رایگان عوض میکند و سطح مناسب رو واستون میفرستند و اونایی که میگن قیمتش بالاست خوب حتما یادگیری زبان واسشون اونقدر ها مهم نیست  و میخوان خیلی راحت و آسون مثلا تو خواب زبان و فول بشن یا  نهایتش   با خرید یه سی دی و کتاب ارزون 10 تومنی انگلیسی رو یاد بگیرند که خوب همه قبلا امتحان کردیم و موفق نشدیم بالاخره خدمات خوب و با کیفیت هزینه بر هست و در این مورد اگه خودتونهم  واقعا بخواهید  زبان رو  یا بگیرد کاملا ارزشش رو داره.من در گذشته همیشه یادگیری زبان رو نیمه کاره رها کردم اما با این روش حدود 6 ماهه هر روز مطالعه دارم و یواش یواش با یادگیری زبان درهای دنیای جدیدی به روم وا شده و تا حالا اینقدر پیشرفت نکردم .پیشنهاد من اینه که اگه بتونید وقت بیشتری برای مطالعه بزارید مثلا یک ساعت در روز تا زودتر پیشرفت خودتون رو ببینید و دلسرد نشید بیشترین عاملی که باعث تداوم مطالعه من شده اینه که هر هفته پیشرفت خودم رو میبینم بسیاری از ما میگیم وقت نداریم سرمون خیلی شلوغه اما روزانه زمان زیادی رو بیهوده در شبکه های اجتماعی میگذرونیم.این بسته اموزشی همه چیزی رو که واسه زبان یاد گرفتن لازمه رو در اختیارتون قرار میده دیگه بقیش به خودتون بستگی داره اگه خودتون جدی نباشید هیچ قدرتی تو دنیا نمیتونه مجبورتون کنه زبان یاد بگیرید خودتون هم باید تلاش کنید و زحمت بکشید و واسش راه معجزه اسایی نیست.
شیب اموزشی ملایم هست و گرامر بسیار خوب توضیح داده میشه تاکید این روش روی عدم فراموشی هست و اینکار با جعبه جی 5 انجام میشه که باعث میشه به  هیچ وجه مطالب فراموش نشه و یه نکته بسیار مهم که با این بسته شما بصورت اکادمیک زبان رو یاد میگرید یعنی هر چهار مهارت هم زمان تقویت میشه که این خودش خیلی مهمه و البته زمان بر  تر هم هست.
من خیلی راضیم و الان به سطحی رسیدم دیگه میتونم از منابع گوناگون برای تقویت زبان استفاده کنم و هیچ محدودیتی در یادگیری ندارم بعضی کتاب هایی که سالها قبل خریده بودم و نمیتونستم بخونم الان واسم خیلی راحت شدن و ازشون استفاده میکنم.در پایان حتما اگه سطح زبانتون بالا بود بسته رو عوض کنید و بسته مناسب سطح خودتون  رو بگیرید تا از تکرار مطالبی که بلدید جلوگیری بشه.
همه خریدم از دیجی کالا خوب بودند اما  این خرید بدون شک بهترین خریدم بوده قبل از خرید این بسته فکر میکردم زبانم بد نیست و تلفظم هم خوبه اما بعدا فهمیدم خیلی چیزها هست که بلد نبودم و با این بسته ها یادگرفتم."
