Label,comment
U0001F914,من دوروزه خریدمش...کیفیتش خوبه...زود شارژ میکنه...فقط نمیدونم چرا پشت گوشیم داغ میشه در صورتی ک با نمونه ی دیگه شارژ میکردم داغ نمیشد...در کل ازش راضیم نسبت به قیمتش کاراییش خوبه...فقط نمیدونم چرا پکش رو باز کردم فقط دستگاه توش بود ولی سیم شارژر و کلگی شارژرش توش نبود ک قراره زنگ بزنم بپرسم چرا نبوده.
U0001F4AE,"رو دست این گوشی ندیدم من
واقعا از هر لحاظ بی نظیر و عالیه
تو خریدش شک نکنید
هدف از تولید این خانواده nova کاربرانی هستن که به استایل خودشون اهمیت زیادی میدن و به دنبال گوشی هوشمند و مدرنی هستن که در سخت‌افزار و به‌خصوص دوربین هم حرف‌های زیادی برای گفتن داشته باشه. نوا 2 پلاس در کنار طراحی به روز دوربین اصلی دوتایی و دوربین سلفی 20 مگاپیکسلی داره.
این گوشی قرار هست تو اولین نگاه کاربر زیباپسند رو به خودش جذب کنه و هوآوی تلاش زیادی کرده در این باره. نوا 2 پلاس از اون گوشی‌هایی هست که وقتی اون رو روی استند فروشگاه موبایلی ببینید به سمتش میرید
برای زیبا به نظر رسیدن جنس بدنه هم مهم هست. هوآوی، نوا 2 پلاس را با بدنه تمام فلزی عرضه کرده. قاب پشتی و فریم اطراف گوشی به هم پیوسته و از فلز ساخته شدن. تفاوت قاب پشتی با فریم گوشی در نمای ظاهری هست. قاب پشتی طراحی مات داره اما فریم اطراف به خاطر برشی که خورده کمی حالت براق و زیبا داره
Nova 2 Plus گوشی خوش ساخت و خوش استایلی هست. طراحی گوشی بسیار زیباست و به‌راحتی جوانان و اهل مد رو جذب میکنه. طراحی بسیار شیک، جنس بسیار خوب بدنه، دوربین‌های با کیفیت و پر امکانات و باتری با ظرفیت بالا از ویژگی‌های جذاب این گوشی هستند که برگ‌های برندش در مقابل رقبا به حساب میان"
U0001F973,"من این گوشی رو 6 ماهه گرفتم 
از هر نظر عالیه 
سرعت حسگر اثرانگشت و قرنیه و صورت فوق العادست 
کیفیت صفحه نمایش بی نظیره
رنگ مشکی (black midnight) واقعاً زیباییه خاصی داره
هنگ نمیکنه
خیلی کم داغ میکنه که البته طبیعیه بخاطر کیفیت صفحه نمایش
آپگریدش کردم اندروید 8 بینظیر شده
پیشنهاد میدم اگه بودجتون میرسه بخرید
لازمه که بگم اسمارت فونِ قبلیم آیفون 6s بوده
اینو به همه گوشیهای مختلفی که از برند های مختلف داشتم و پرچم دار بودن ترجیح میدم
مرسی از دیجی"
U0001F4AE,"این هندزفری قدرت واقعی خودشو روی گوشی های سونی نشون میده.
بسیار خوب و با کیفیته و روی گوشی z5 خیلی عالیه.
فقط کاش کلید قطع و وصل تماس هم داشت و بلندی صداش هم کمی بیشتر میشد"
U0001F44D,توی شگفت انگیز حتما بخرید. عالیه
U0001F4AE,"همه چیزش عالی عالی.
من الان یک هفتس که خریدم.
صدا عالی
حدودا تا 15 متری هم جواب میده.
ولی فقط ی مشکلی داره این که گوش رو اذیت می کنه."
U0001F4AE,خیلی عالیه من خیلی دوستش دارم خیلی خوشگله
U0001F44E,طراحی خوبی داره اما کیفیت فوق العاده ضعیف ساخت تو ذوق میزنه و قدرت کمی در نگهداری گوشی داره و من به محض باز کردم محصول ترجیح دتدم مرجوع کنم
U0001F4AE,"سلام ، این دستگاه رو وقتی شگفت انگیز بود خریدم ، طراحی و کیفیت خیلی خوبی داره ، پایه های ضد لغزش بسیار عالی و کیفیت و ظاهر زیبایی داره ، آبمیوه گیری و مخلوط کن رو امتحان کردیم بسیار عالی بود ، فقط ما برای بستن خردکن و آسیاب مشکل داریم که هر کاری کردیم نشد خردکن و آسیاب جا بخوره و کار کنند ، اگر کسی میدونه این دو چطور باید کار کنند لطفا راهنمایی کنه ، ممنون"
U0001F44E,"اصلا نخرید 
چسبندگی ضعیف 
راحت هوا میفته زیر گلس
داخل پک کالا پد تمیز کننده قبل از زدن گلس نداشت"
U0001F922,خیلی بدرد خوره برا نوزاد ولی بیشتر از سه ماهگی قابل استفاده نیست.
U0001F4AE,"از اکانت مادرم پیغام میزارم.این کرم بسیار بسیار عالیه حدود یه هفتس که به دستم رسیده ، من 19 سال سن دارم و این کرم رو برای پیشگیری استفاده میکنم هم یه آبرسان خوبه هم شفاف کننده و خلاصه در یک کلام عالیه. برای خریدش تامل نکنید عااالیه"
U0001F44D,واقا گوشی فوق العاده ای هستش در خریدش شک نکنید!
U0001F611,"من قبلا موس گیمینگ باسیم فراسو رو داشتم که خیلی عالی و خوش ساخت بود ،اما این مدل اصلا نه از لحاظ مواد به کار رفته و نه از لحاظ طراحی

با این قیمت قابل قبول نیست ، بیشتر شبیه اجناس چینی درجه دو است"
U0001F973,"خوشحالم که یک کالای ایرانی چنین کیفیت خوبی داره و برای تولید کنندگانش آرزوی موفقیت دارم
این محصول ارزش خرید بالایی داره و واقعا از اقلام ضروری هست. با هر نوعی دوشاخه ای هم سازگاره.
با استفاده از این محصول می تونید عمر بیشتر باتری تلفن همراهتون رو تضمین کنید و با استفاده از تایمر این محافظ، با خیال راحت گوشیتون رو شبانه شارژ کنید.
امیدوارم رله ای هم که داخلش به کار بردن عمر خوبی داشته باشه که به نظر هم همین طور میاد.
یک محافظ برق جمع و جور و کاربردی، توی خریدش شک نکنید..."
U0001F4AE,سخت افزار بالا درمقابل رم های نجومی بعضی گوشی ها استفاده راحت  کیفیت دوربین بسیار عالی ‌و...
U0001F44D,واقعا عالیه حتما بخریدش
U0001F614,"امروز به دستم رسید.متاسفانه کیفیت ساخت ان خیلی پایین است.فقط چون در شگفت انگیز خریدم زیاد ناراحت نیستم وگرنه اگر معمولی بخرید افتضاح است.....
اصلا شبیه جنس مارک نیست."
U0001F922,"کیفیت نازل ساخت
کیفت پایین فلز به کار رفته
کیفیت بسیار ضعیف جنس ذره‌بین و کاور
اصلا توجیه نداره برای خرید"
U0001F922,"جنس بدنه ی دستگاه خیلی پایین به شکلی که انگار از پلاستیک بازیافتی درست شده، صدای بیزر یا همون بوق آلارم بسیار بی کیفیت است، کلا انتظار یه چیز خیلی با کیفیت نداشته باشین، اما در کل برای مصارف خانگی و را انداختن کار و با در نظر گرفتن این قیمت، خوبه"
U0001F44D,"کیفیت نسبتا خوب و تنوع سری پیچ گوشتی خوب و کار راه انداز، من راضیم"
U0001F60D,خیلی فلش خوبیه سایزشم برای ماشین خیلی مناسبه البته من خودم از بیرون گرفتم ولی خیلی عاشقشم.
U0001F914,"بیس عالی  و صدای واضحی داره و به خاطر اینکه خوب توی گوش قرار میگیره تمام قدرت صدارو منتقل میکنه و صدای محیطو به شدت کم میکنه درضمن کیفیت ساخت خیلی خوبی داره
من این هدفونو با قیمت کمتر از بازار تهیه کردم نمیدونم چرا دیجیکالا انقدر گرون میفروشه"
U0001F914,صندلی بسیار کارامد و زیباییه . مقاومتمش بد نیست . کلا نسبت به نمونه های مشابه هم قیمت هم کیفیت هم ظاهر خوبی داره
U0001F60D,"من رنگ صورتی خریدم، مرسی دیجی جون فوق العاده اس ، واقعا دوسش دارم"
U0001F4AE,خیلی عالیه. من نیوا و لورئال هم گرفتم اما هیچکدوم نه از لحاظ کیفیت و نه از لحاظ بو قابل مقایسه با این مارک نیست.
U0001F44D,"سلام
حقیقتا بگم جنس کیف چرم اصل که نیست ولی خوبه
تو این قیمت ها چرم اصل دیدی سلام منم بهش برسون!

رمزدار بودن کیف هم یه امتیاز مثبتیه
فقط یکم من حس میکنم بند رو دوشیش کوتاهه

در کل خیلی راضی ام"
U0001F922,"این محصول به شدت بی کیفیت بوده و در قیاس با مبلغ آن، در خوشبینانه ترین حالت، تقریبا ارزشی برابر با 10 از 20 دارد. کیفیت الیاف ضعیف و کم کیفیت که با تصویر درج شده بر روی سایت هیچ نسبتی ندارد. 
به هیچ عنوان پیشنهاد نمی‌کنم"
U0001F60D,"من همیشه علاقه خاصی به عطر Dsquared He Wood Eau De Toilette For Men داشته و دارم.
چون واقعا یه بوی خاص و فوق العاده ای داره.
این عطر ریو با الگو برداری از عطری که گفتم تولید شده.
تا حدود زیادی هم در این کار موفق بوده.
اگه عاشق بوی چمنی کوتاه شده ای هستید که مقداری هم  شبنم روی اون نشسته، این عطر برای شما ساخته شده.
اگه میخواهید این بو رو با حالت بهتر  و  با کیفیت تری لمس کنید عطر  اصلی  رو که در سطر اول به شما پیشنهاد کردم بخرید. ( ارزش 230 تومن رو داره )
در کل این عطر  به نسبت قیمت پرداختی ارزش خرید داره و خرید اون رو به دوستداران عطرهای خنک و ملایم توصیه میکنم."
U0001F4AE,خیلی عالیه من خیلی خوشم اومد اما بخش پا هاش شله و زود در میاد خوب هم در یک سطح صاف وای نمیسته
U0001F60D,گوشی امروز به دستم رسیده تقریبا همونچیزی که فکر میکردمه من میخواستم از گوشی هوشمند و فضای مجازی فاصله بگیرم که برا من عالیه این گوشی خیلیم دوسش دارم به همه پیشنهاد می کنم
U0001F4AE,خیلی عالی
U0001F4AE,"خواهش می‌کنم موجودش کنید، خیلی وقته که ناموجوده. خیلی عالیه این رژ، فقط برای من در سفر به منطقهٔ گرم شکست. البته نه طوری که بعدش قابل استفاده نباشه‌ها. اما فقط همینش ناراحتم کرد. ولی موجود بشه بازم ازش میخرم حتماً."
U0001F922,"با سلام
وقتی به دستم رسید کابل aux را به جک3.5 وصل کردم ولی متاسفانه جک 3.5 این دستگاه ایراد داشت و صدا قطع و وصل میشد
چند کابل دیگه امتحان کردم ولی قطع وصلی دستگاه درست نشد.
خلاصه جک3.5 این دستگاه بی کیفیت هستش"
U0001F611,"حدود یک ماهه که این محصول را خریدم، کیفیت صداش خوبه ولی کیفیت ساختش ضعیفه کلاً انتظار بیشتری داشتم ولی اگه بخوایم در جزئیات ریز بشیم مال من درایور سمت چپ وقتی توی گوش میزاری صدای چروک شدن پلاستیک را میده. سر گوشی ها برای قرار گیری راحت در گوش کمی انحنا دارند ولی انحنای گوشی چپ و گوشی راست، یکی نیست (انگار یکیشون یکم چرخیده آخه بدنه ها از دو قسمت جداگانه تشکیل شدن).
درضمن دکمه های ولوم مال صدای خود هدفونه نه صدای گوشی.
صدا هم وقتی زیاده، به بیرون درز میکنه.
ولی درکل از کیفیت صداش و بیسش راضی ام اما کیفیت ساخت یکم تو ذوق میزنه.
اگر هنوز اینو نخریده بودم یه هدفون دیگه میخریدم.
امیدوارم نظرم بهتون کمک کنه."
U0001F914,"گوشی فوق العاده ای هست
نظر دادن در مورد ایفون یه جورایی بی معنی هست
تو این رنج کیفیت و قیمت دیگه بحث سلیقه پیش میاد
ماهیت اصلی یه موبایل تماس اون هست و حالا در کنار تماس ،امکانات قابل توجه که شما رو بی نیاز میکنه از دیوایس های دیگه
گوشی های امروزی دارن به سمتی میرن که شما رو بی نیاز کنن از ابزارهای دیگه همه چی در یکی
اینکه من بگم حتما بخرید یا اینکه ارزششو نداره هیچ چیزی رو عوض نمیکنه
یه حرف هم دارم برای اونایی که شاید فکر کنن اگه یه دونه از این گوشی داشته باشن بد نیست در حالیکه نمیتونن پولشو جور کنن
اگر خاسته باشید همش تو فکر این باشید که بهترین اپل رو بگیرید نمیتونید
چند مدل پایینتر بگیرید از لحاظ عملکردی تفاوتی با هم ندارن
ممنون"
U0001F4AE,"خیلی عالیه خودم یدونه داشتم و واقعا ازش راضی بودم
باطریش حرف نداره
میکروفونش برخلاف اون چیزی که میگن ضعیف نیست و اتفاقا از مدل های رقیب ساخت سامسونگ خیلی ام قوی تره
کیفیت صدا عالیه
جمع شدن سیم و این که سیمش همیشه آویزون نیست برتری خیلی مهمی هست که نسبت به مدل های مشابه داره
امروز یکی هم برای همسرم گرفتم و به دستم رسید ولی سفید بود
از دیجی کالا خواهش میکنم رنگ مشکیش رو زود تر موجود کنه 
دوتا دیگه میخوام"
U0001F4AE,"این گوشی با همه گوشیایی ک دیدین فرق داره.
سامسونگ و اپل و سونی انقد فراگیر شده ک ادم فقط دنیال یه چیز جدید و خاص به غیر ایناس. من قبل از اینکه بخرم این گوشی رو خیلی تحقیق کردم...
کمپانی بلک بری این گوشی رو برای چند منطقه ساخته ک به اون ریجن میگن.
ریجن یعنی ساخته شده برای اون منطقه...
خیلیا فک میکنن ریجن 1-100 چون به سفارش کشور امریکا و کانادا هست و البته گرون تر هست اون رو خریداری میکنن ولی این اشتباهه چون ممکنه بعضی از از قابلیت هایی ریجن 1-100 داخل کشور ما کار نکنه...
ریجن یا منطقه کشور ما 4-100 هست ک به سفارش کشورهای اسیایی هست ک باید این مدل رو خریداری کنید... ریجن 1-100 و 2-100 تنها شارژر وایرلس دارند ک این شارژر اصلا تو ایران پیدا نمیشه پس هزینه اضافی نکنید...
اما نکته ای ک درباره داغ کردن وجود داره اینه ک بلک بری قبلا سیستم عامل خودش رو داشته و چون سیستم عامل اونو به اندروید تغییر دادن زمانی ک شما گوشی رو خریداری میکیند تا دو سه هفته شدیدا داغ میکنه و خیلی زود شارژش تموم میشه ک جای هیچ نگرانی نیست...گوشی بعد از گذشت کمتر از یک ماه به حالت طبیعی خودش برمیگرده...
و اینکه در مقایسه با برند های دیگه و با توجه به امکانات و قابلیت هاش قیمت فوق العاده عالی داره...
و دیگر اینکه قرار نیس همه متوجه خاص بودن بلک بری بشن...کسایی ک خودشون خاص هستن میفهمن...بعضیا باید سامسونگ و سونی دست بگیرن فقط...
ممنون از دیجی کالا"
U0001F621,"دوستان اگه اینو گرفتید حتما همراهش یه سطل آشغال بگیرید 
مزخرفه در سال 1 بار هم استفاده نمیکنید  اگه میخوای VR بخری بالای 1 میلیون خرج کن و گرنه بری کلاب پول بدی بهتره تا این"
U0001F621,"اولا اینکه کالایی که براتون ارسال میشه خیلی با عکسی که میبینید فرق میکنه(خیلی)!!! پلاستیک بسیار ضعیف و شکننده....!!! که کاش فقط این عیبش بود.. نکته مهمی که تو مشخصات ننوشته و تا زدم به چشمم متوجه شدم اینه که عینک نمره داره و فقط برای کار باید به چشماتون بزنید که اسیب نبینید...وگرنه اگه بخواهید مدت طولانی به چشمتان بزنید،چشمتان داغان میشه!"
U0001F4AE,گوشیه خوبیه تو این رنج  قیمت.فلش خوردن بهش خیلی عالیه.البته فلش OTG
U0001F614,"زیرش بلند میشه هرجور هم بزنی گند میزنه ب ظاهر گوشی اصلا نخرید 
خود گوشی گوریلا گلس 5 هست اگه محکم نخوره زمین خط خش نمیفته نگران نباشین"
U0001F621,"من دو تا خریدم 
پایینش ی دریچه داره که با چسب چسبوندن
وقتی زیاد فشار بدی ماده به دریچه فشار میاره و از ی گوشه دریچه میزنه بیرون و باید انداخت سطل اشغالی..."
U0001F4AE,"سلام به همه عزیزان
من هم بعد از چند روز بررسی انواع و اقسام پیچ گوشتی شارژی و برقی، بالاخره دل به دریا زدم و با کمی تردید این محصول رو خریدم.
اما حالا میتونم با اطمینان بگم از خریدم اصلاً پشیمون نیستم. با اینکه این محصول هم مثل همه محصولات برقی بازار ایران، ساخت چینه، ولی خب انصافاً کیفیت خوبی داره.
فقط وزن 1/5 کیلوگرمی ، در استفاده مداوم، ممکنه باعث خستگی دست بشه ولی در کل برای مصارف خانگی و نیمه حرفه ای خیلی عالیه. شک نداشته باشید.
نقطه ضعفش اینه که روی استفاده از حالت دریل، اصلاً حساب نکنید. قدرت و کشش دلچسبی نداره. شاید بشه روی اجسامی نهایت به سختی چوب، سوراخکاری کرد. ولی اگه جای شما بودم، روی فلز و سیمان و بتون و.....حتی امتحان هم نمیکردم.
امیدوارم نظراتم برای دیگران مفید باشه."
U0001F922,"متاسفانه خیلی رنگ بدی بود
اولا این رنگ فانتزیه و آبیش میره بعد از دوبار شستشو و فقط مشکیش میمونه، دوما رسما چیزی از آبی مشخص نیست خیلی محو و نامشخصه 
درکل هم موها رو بشدت خشک میکنه
اصلا و ابدا پیشنهاد نمیشه، نمیدونم این برند کلا همینطوره یا فقط این رنگ بی کیفیت هست"
U0001F4AE,"من خودم ps4 ندارم ولی دسته رو واسه لبتاب گرفتم
کیفیت ساختش خیلی عالیه از دسته play 2 که قبلا داشتم خیلی بهتره
جنسش برای من قابل تشخیص نیست که اصل هست یا تقلبی ولی کیفیت ساختش خیلی خوبه (ایشالا که اصل باشه)
واسه مچ کردن با لبتاب از نرم افزار  ds4 windows استفاده کنید از نرم افزار های مشابه خیلی  بهتره و کابریش اسون تر (بدون نیاز کابل متصل میشه )
من رنگ طلایشش رو خریدم خیلی خووشگله ایشالا واسم عمر کنه"
U0001F614,جنس کاغذ بدرد نخور ی منچ از بقالی میخریدم بهتر بود دو سه بار بازی کنید باید بندازید دور
U0001F614,کاملا بدرد نخور این مارک
U0001F973,عالی بی نظیر
U0001F922,"چهار روز بعد از نصب بدون هیچی دلیلی از قسمت یک سوم بالای گوشی به صورت نقطه ای ترک خورد و این ترم قسمت بالای گلی رو کامل خراب کرد. نخ ضربه ای به صفحه وارد شده بود نه مشکلی پیش اومده بود. بعد از یک هفته همین اتفاق برای قسمت کناری افتاد. کلا دوام این کلی به دو هفته نرسید. همین طور پلمپ قبلا باز شده بود و بر چسب مجدد خورده بود‌. کالا آک نبود.
با توجه به قیمت واقعا بی کیفیت بود. بخش پرایوسی هم کار نمیکنه. نفر کناری کامل گوشی شمارو میبینه."
U0001F4AE,عالی عالی صداش خیلی زیاده
U0001F4AE,"اتو موهای زیادی داشتم ولی این یکی واقعا عالیه.
باریک مخصوص موهای کوتاه.
قسمت سرامیکی حالت فنری داره و دو صفحه کاملا روی هم میخوابه.
موقع اتو کردن، مو رو نمیکشه.
تنظیم حرارت از 130 تا 230 درجه.
33 ثانیه طول میکشه تا دما روی کمترین مقدار ثابت بشه.
و 3 دقیقه و 43 ثانیه طول میکشه تا دما روی ماکسیمم ثابت بشه.
عدد دما روی ال.سی.دی چشمک زن هست، زمانی اتو به دمای مورد نظر برسه عدد دما روی نشانگر ثابت میشه.
من با موهای نسبتا ضخیم با درجه حرارت 180 استفاده میکنم و کاملا جواب میده.
یک اتو موی عالی هست، تو خریدش شک نکنید."
U0001F44E,"برای سفر خوبه چون کوچک و جمع و جوره ولی باید خیلی مراقب باشید چون جنس ضعیفی داره و سریع میشکنه
من این مونوپاد از دستم افتاد روی آسفالت پایه گوشیش شکست"
U0001F44D,"سلام من این محصول را خریدا ی کردم به تعداد پنج عدد.  
اما زمانی که به دستم رسید از بسته بندی ضعیفش تعجب کردم بعد از باز کردن بسته بندی. که یکم خطو خش داشت گذشتم اما بعدش نصب اولین مهتابی و وصل کردن لامپ ها  روشن نشد. لامپم عوض کردم روشن نشد  ولی چهارتای دیگش سالم بود و پر نور  ول ییکم جنسش نا مرغوب نیست ولی اما بعد از نصب زیاد به چشم نمیاد وقتی که لامپ هارو نصب میکنید خیلی شیک میشه. اگر با جنسش کنار میاد حتما بخرید"
U0001F4AE,"من 30تا خریدم
خیلی عالی بود
فقط 4تا از سی تاش روشن نشدن،سرپیچ و ... همه سالم بودن ولی چهارتاش روشن نشدن،متاسفانه قابلیت عودت یا تعویض  نداشن ولی باز با این به صرفه بود
من که راضی ام"
U0001F922,جنس و کیفیت  هدیه ست موچین که همراه این استند می‌فرستند بسیار بسیار بی کیفیت هستش... و اندازه سایز این محصول از هر طرف یک سانتیمتر نسبت به ابعادی که در مشخصات محصول گفته کمتر هست و اون چیزی نیست که در مشخصات گفته
U0001F60D,"خب دیگه بالاخره برا داداشم خریدم اینو.
طی چند دقیقه عاشقش شد!
سی پی یو خوب.
صفحه نمایش با کیفیت 
باتری 4100
سنسور اثر انگشت در 0.3 ثانیه باز میکنه
رابط کاربری ناب ایسوس.
هر چقدر از خوبیهاش بگم کمه.
مبارک هر کی که بخره.
قطعا پشیمون نمی شید و میان دوستان و آشنایان متفاوت و خاص خواهید بود.
شعار We Love Photo هم که به به."
U0001F60D,عاشقشم  واقعا خوشگله فقط یکم کوچیکتر از کیف آرایشیه که فکر میکردم
U0001F4AE,خیلی عالیه ولی اینکه از هر طرف  کوچیکه بده دیگه یهویی میوفته زمین بقلش ترک بر میداره بچاره میشی ولی ارزششو داره
U0001F4AE,خیلی عالیه و مشکل گم شدن وسایل دم دستی و اتلاف وقت برای اینکه وسایل مورد نیاز موقع کار بدستت برسه با این جلیقه کاملن حل میشه ولی توش خیلیییییی داغ میشه و فصل گرم کاربردی نیست
U0001F4AE,این عطر رو یکی از اقوام از امریکا فرستاده. بوی بسیار عالی داره
U0001F44D,"من الان نزدیک یه ماه گرفتمش 
روی گوشی خیلی خوشگل هست فقط یه مشکل داره اینه که داخل کاور اشغال میره که هر دو روز یه بار باید تمیزش کنی."
U0001F44D,در حد پرچمدار حتما بخرید
U0001F4AE,من بعد از سه هفته استفاده نتیجشو دیدم.. منافذ باز پوستم کاملا بسته شد و پوستم صاف و روشن شد.ی جوری ک شبا وقتی قبل خواب ب صورتم میزدم و صبح ها پامیشدم قشنگ صورتم تمیز بود و برق میزد.. واقعااااااا عالی بود هرچی بگم کم گفتم تو خریدش شک نکنید... اینم بگم ک این اسپری پاک کننده نیس.. تونر در واقع تنظیم کننده و روشن کننده است و قدرت پاک کنندگیش اصلااا ایده ال نیس .. قبلش حتما از فیس واش یا همون ژل شست و شو کنید
U0001F4AE,خیلی عالیه.
U0001F914,سایز 41 رو گرفتم مثل همیشه اما انگار قالبش متاسفانه یکم کوچیکه ... در کل بد نیست کیفیتش
U0001F922,"کیفیت بسیار بد ، طراحی درب اشتباه ، خیلی زود گیر میکنه و باز نمیشه و خدمات پس از فروش بسیار ضعیف"
U0001F922,جنس این سرویس برخلاف آنکه چینی ذکر شده سرامیک است و با اولین استفاده از آب جوش بلافاصله شکست.اینکه جنس بی کیفیت سرامیک را چینی عنوان کنند اصلا قابل قبول نیست.
U0001F922,بدترین هدفون دنیا چینی بی کیفیت
U0001F44D,"در خریدش شک نکنید قیمت و کیفیت بسیار خوبی داره 
ممنون از بوش فیلیپس و دیجی کالا سپاس"
U0001F4AE,"واقعا بعد از این عطر،  هیچ عطری به دلم ننشست.  بسیار خاص با ماندگاری عالی و پخش بوی بسیار عالی."
U0001F44D,جنسش عالیه و با کیفیت بالا. حتما بخرید. کیفیت اتصالات داخل تیغه ای هم عالیه.
U0001F914,"واقعا میان رده خوبیه و باطری اش انصافا فوق العاده است بااستفاده متوسط تا دو روز هم میره وزن زیادی داره و پردازنده اش زیاد قوی نیست البته گوشی برای بازی نیست 
در مورد دوربین هم بگم سلفی خوبی داره البته فلش هم میزنه دوربین اصلیش هم بد نیست ولی بیشتر انتظار داشتم.
در کل میان رده خوبیه ولی انتظار پرچم دار ازش نداشته باشین موفق باشین دوستان"
U0001F4AE,فوق العاده عالی وانعطاف پذیر وقیمت عالی گذاشته دیجیکالا دمش گرم
U0001F922,"خیلی بی کیفیت ، اصلا استفاده نکنید"
U0001F4AE,من الان 6ساله دارم از مادر خدا بیامرزم یادگاری گرفتم و مثله جونم ازش مواظبت میکنم خیلی عالیه
U0001F614,ریموت کنترل زنگ زده و کثیف و جای باطریش بشدت زنگ خورده بود اما خراشش دادم و کار کرد..عینک هم ی چیز مسخرست و بدرد نخوره..یه تصویر جالب ندیدم..دی وی دی خودش هم چندتا تله فیلم داره که ب نظرم جالب نیست...من خوشم نیومد
U0001F973,برای پوست خشک حتما پیشنهاد میکنم پوستو شادابو لطیف میکنه
U0001F4AE,خیلی عالیه از هر لحاظ فقط تنها ایراد نداشتن تقویم شمسیه
U0001F914,بد نیست ولی تو پیشنهاو ویژه ارزش خرید داره .
U0001F922,دوبار استفاده کردم هر دوبار پس داد و حساسیت زا هم بود.خیلی بی کیفیته.سوختگی ایجاد می‌کنه.
U0001F914,"با سلام من این رو توی پیشنهاد ویژه گرفتم و میخوام بگم اصلا به درد نمیخوره ، بو اش بد نیست ولی واقعا ارزش خرید نداره به هیچ عنوان"
U0001F611,سلام.من این لپ رو واسه بازی گرفتم و نسبتا خوبه و جواب میده.نقاط قوتش ک درواقع میتونم فقط بگم ی سخت افزار قوی و به روز داره.چیز دیگه ای نداره ک بخام بگم و درواقع منو سوپرایز کرده باشه.برای مثال باتری به شدت ضعیفه.با کار معمولی تو 2 ساعت خالی میشه.عجیب ترین چیزی ک باعث شده به عقل تولید کننده لپ‌تاپ شک کنم قرار دادن فن خروجی بین نمایشگر و بدنه اصلیه.ینی زیر لولا.واقعا گل کاشته با این کارش.اصن گرما رو میزنه رو خوده لپ تاپ و زیرش رو هم اگه نگاه کنین جز ی شبکه کوچیک جای دیگه ای واسه ورود یا خروج گرما نداره و این منو نگران کرده.از سیستم خنک کاری این لپ تاپ اصن راضی نیستم.حتما بعضیا میگن تو ک بیشتر از لنوو نمیدونی.بله من نمی‌دونم ولی حداقل میتونم اینو بفهمم ک این قسمت لپ تاب واقعا مشکل داره.ی نکته عجیب دیگ اینه توی لپ تاپ دوتا شارژر بود.یکیش سه شاخ یکیشم دوشاخ.ایراد دیگش کم بودن پورت یو اس بی هستش ک جمعا دوتاست و این کمه.نکته ی بعدی اینکه حواستون باشه حتما دروایو اینتل ک تو اینترنت واسه نسل 6 و 7 و 8 هست رو دانلود و نصب کنین.هم گرافیک اینتل نصب میشه هم لپ تاپ صداش درمیاد.قبل این کار صدای لپ تاپ خیلی ضعیف بود.بقیه درایو ها هم ک حتما نصب بشه.مخصوصا کارت گرافیک.چون من فکر کردم با نصب ویندوز اتوماتیک می‌شناسه اما نشناخت.درکل هرکس پروفورمنس یا کارایی میخاد این بهترین لپ‌تاپه.چیز خاص دیگ ای نداره.
U0001F44D,خیلی خوب تمیز میکنه حتما بخرید
U0001F4AE,بسیار عالی من استفاده کردم کاملا جلوگیری میکنه از خط. وخش منکه راضیم
U0001F621,اون طوری که انتظار داشتم نبود موهارو نرم نمیکنه و موهارو خشک و شکننده میکنه البته شاید واسه موهای خشک خوب نیس نمیدونم من که راضی نبودم کلییر خیلی بهتره
U0001F614,به درد هیچی نمیخوره. امکان سوخنت وسایلتون هم هستش. وقتی دوتا آداپتر بهش وصل میکنی یکیش کار نمیکنه. خیلی بی‌کیفیت و بدرد نخوره.
U0001F4AE,"بسیار عالی ، یکی از بهترین برندهای موجود در بازار ، من خودم هر دو مدل M2 وM3 رو از دیجی کالا خریدم و خیلی راضی هستم و خرید اون و به دوستان پیشنهاد میکنم."
U0001F914,"من رنگ یشمیشو خریدم قبل ازینکه به دستم برسه خیلی خوشحال بودم که بالاخره رنگ دلخواهمو پیدا کردم چون خیلی دنبال این رنگ بودمو پیدا نمیکردم ولی رنگش یکمی روشنتر از عکس بود ،تفاوت خیلی زیاد نبود ولی خب فرق داشت به هرحال
کیفیتش نه بد بود نه عالی
من میخواستم به عنوان رو تختی تابستونه استفاده کنم ازش ولی دوردوزی شیکی نداره به اون صورت ،نمیدونم چرا دیجی عکس کامل از پتو یا حداقل حاشیه اشو نمیزاره حق مشتریه که همه جوانب چیزی که داره میخره رو ببینه
در کل پشیمون نیستم دوسش دارم ولی خب به نظرم این چیزارو حضوری بخرین خیالتون راحت تره"
U0001F4AE,"خیلی عالی و خوبه حتما تو شگفت انگیز پیشنهاد میکنم مزیت بالاش اینه,که ازمواد طبیعی درست شده"
U0001F4AE,بسیار کارایی داره برای دمنوش و قهوه تو شگفت انگیز خیلی عالی خریداری بشه
U0001F914,"خیلی قشنگ و زیباست,جنسش هم بد نیست,مناسب سن 1تا3ساله"
U0001F4AE,قابلیت جمع شدنش خیلی عالیه
U0001F922,قشنگه ولی خیلی بی کیفیته. تو تصویر سه تا سوراخ داره ولی اینی که به دست من رسید دوتا. قلابهایی هم که تو بسته بندی بود اصلا اندازه نیست. کوتاهه و به دیوار نمیرسه از طرفی نازکتر از سوراخ هست و نگهش نمیداره.
U0001F922,"اصلا پیشنهاد نمیکنم،بسیار بی کیفیت هست و حتی با تخفیف هم ارزش خرید نداره!"
